"word";"in documents";"total";"att_1"
"galleria";3;4;
"gallop";1;1;
"gallura";1;5;
"game";2;2;
"gamut";1;1;
"garda";2;8;
"garden";3;3;
"gargantuan";1;1;
"gargnano";1;1;
"garibaldi";2;3;
"garlic";1;2;
"gase";1;1;
"gassata";1;1;
"gaston";1;3;
"gatwick";1;1;
"gaug";1;1;
"gaze";1;1;
"gela";1;1;
"gem";2;2;
"gener";5;13;
"geniu";1;2;
"gennargentu";1;3;
"genoa";1;1;
"genoan";1;2;
"genoes";1;1;
"genteel";2;2;
"gentil";1;1;
"gentileschi";1;1;
"gentl";1;1;
"gentler";1;1;
"genuin";1;1;
"geometr";1;1;
"german";2;3;
"gerrei";1;1;
"gesticul";1;1;
"gestur";1;1;
"gewürztramin";1;1;
"geyser";1;1;
"gherardo";1;1;
"ghetto";2;2;
"ghiberti";1;3;
"giacomo";1;1;
"gian";2;3;
"giant";2;2;
"giardini";3;4;
"gibbon";1;1;
"gild";2;2;
"gimignano";1;6;
"gimingnano";1;1;
"gin";1;1;
"ginger";1;1;
"giordano";1;1;
"giorgio";1;5;
"giorgion";2;2;
"giotto";3;3;
"giovanni";6;11;
"girolamo";1;1;
"giudecca";1;2;
"giudicato";1;1;
"giulia";1;1;
"giuliano";1;1;
"giulio";1;1;
"giusepp";1;1;
"giusta";1;1;
"glass";6;9;
"glaze";1;1;
"gliari";1;4;
"glimps";1;1;
"glori";1;1;
"glove";1;1;
"gluten";1;1;
"gnocchi";1;1;
"god";1;1;
"goddess";1;2;
"goe";1;1;
"gola";1;1;
"gold";3;3;
"goldfinch";1;1;
"golfo";1;2;
"gologon";1;1;
"gondola";1;2;
"gonon";1;6;
"gorg";3;3;
"gorgeou";3;7;
"gorropu";1;1;
"gourmet";1;1;
"goya";1;1;
"grace";2;4;
"gradat";2;2;
"grade";2;5;
"graffiti";1;1;
"grandeur";2;2;
"grandios";1;1;
"grandson";1;1;
"granit";1;3;
"grant";3;4;
"grape";1;2;
"grappa";1;3;
"grass";1;1;
"grassi";1;2;
"gravit";1;1;
"grazi";1;5;
"grazia";1;1;
"greatli";1;1;
"greco";2;4;
"greec";1;1;
"greek";2;9;
"grei";1;1;
"grid";1;1;
"grigio";1;1;
"grill";3;5;
"grimani";1;1;
"grimi";1;1;
"grin";1;1;
"grip";1;1;
"grocer";2;2;
"grosseto";1;2;
"grotesqu";1;1;
"grotta";1;2;
"grotto";3;10;
"ground";2;3;
"grove";2;2;
"growth";3;3;
