"word";"in documents";"total";"att_1"
"weather";3;4;
"websit";10;61;
"weekend";1;1;
"weekli";10;20;
"weimar";1;1;
"wender";1;1;
"werner";1;1;
"west";1;1;
"westphalia";2;2;
"wife";1;1;
"wim";1;1;
"wind";1;1;
"wine";3;3;
"wit";2;2;
"wittelsbach";1;1;
"work";10;11;
"workadai";1;1;
"world";7;22;
"worthwhil";1;1;
"wowereit";1;1;
"würzburg";1;1;
"xs";10;20;
"year";5;7;"0.0499912366971739"
"zoo";1;1;
