"word";"in documents";"total";"att_1"
"beaches_continu";1;1;
"beaches_cov";1;1;
"beaches_dr";1;1;
"beaches_earthquak";1;1;
"beaches_ericeira";1;1;
"beaches_find";1;1;
"beaches_id";1;1;
"beaches_includ";1;1;
"beaches_intens";1;1;
"beaches_kilometr";1;1;
"beaches_loc";1;1;
"beaches_look";1;1;
"beaches_main";1;1;
"beaches_mean";1;1;
"beaches_mostli";1;1;
"beaches_r";1;1;
"beaches_sid";2;2;
"beaches_stretch";1;1;
"beaches_superb";1;1;
"beaches_twenti";1;1;
"beaches_warn";1;1;
"beaches_west";1;1;
"beaches_year";1;1;
"beachsid";2;2;
"beachside_restaur";1;1;
"beachside_road";1;1;
"bear";3;4;
"bear_mind";1;1;
"bear_ten";1;1;
"bears_brunt";1;1;
"bears_dão";1;1;
"beaten_portug";1;1;
"beautiful_albufeira";1;1;
"beautiful_backdrop";1;1;
"beautiful_carpet";1;1;
"beautiful_dr";1;1;
"beautiful_histor";1;1;
"beautiful_manuelin";1;1;
"beautiful_plac";2;2;
"beautiful_rio";1;1;
"beautiful_riversid";1;1;
"beautiful_rout";2;2;
"beautiful_sala";1;1;
"beautiful_serra";1;1;
"beautiful_town";1;1;
"beautiful_wind";1;1;
"beautiful_wooden";1;1;
"beautifully_carv";1;1;
"beautifully_craft";1;1;
"beautifully_kept";1;1;
"beautifully_renov";1;1;
"beautifully_restor";1;1;
"beautifully_sculpt";1;1;
"beautifully_set";1;1;
"beautifully_sit";1;1;
"beautifully_wood";1;1;
"became_offici";1;1;
"beckford";1;2;
"become_portugues";1;1;
"beelin";1;1;
"beeline_terrac";1;1;
"began_resembl";1;1;
"begin_end";1;1;
"beginning_cal";1;1;
"beginning_eighteenth";1;1;
"beginning_km";1;1;
"beginning_vila";1;1;
"begins_ep";1;1;
"begun_complet";1;1;
"behaviour";1;1;
"behaviour_firework";1;1;
"beira_";1;1;
"beira_town";1;1;
"beiras_douro";1;1;
"beiras_region";1;1;
"beiras_serra";1;1;
"beja";1;14;
"beja_";1;1;
"beja_airport";1;1;
"beja_beautifulli";1;1;
"beja_beja";1;1;
"beja_district";1;1;
"beja_experi";1;1;
"beja_intern";1;1;
"beja_main";1;1;
"beja_market";1;1;
"beja_monu";1;1;
"beja_nearbi";1;1;
"beja_plenti";1;1;
"beja_show";1;1;
"beja_torr";1;1;
"believ";1;1;
"believe_town";1;1;
"belmont";1;1;
"belveder";1;1;
"belvedere_garden";1;1;
"belém";1;1;
"belém_fam";1;1;
"benamor";1;1;
"benamor_li";1;1;
"bench";1;1;
"benches_meet";1;1;
"bend";2;2;
"bend_rio";1;1;
"bend_tarmac";1;1;
"benedictin";1;4;
"benedictine_legaci";1;2;
"benedictine_monk";1;2;
"benefit";2;4;
"benefit_cold";1;1;
"benefit_sun";1;1;
"benefits_dam";1;1;
"benefits_mediterranean";1;1;
"bento_campanhã";1;1;
"bento_railwai";1;1;
"bern";2;2;
"berne_min";1;1;
"berne_switzerland";1;1;
"bet";1;1;
"betrothed_overran";1;1;
"bewitch";1;1;
"bewitching_collect";1;1;
"biblioteca";1;3;
"biblioteca_joanina";1;3;
"bica";1;1;
"bicas_fountain";1;1;
"bicycl";1;1;
"bicycle_tour";1;1;
"biennial";1;1;
"biennial_odd";1;1;
"big_attract";1;1;
"big_ev";1;1;
"big_group";1;1;
"big_hug";1;1;
"biggest_festiv";1;1;
"bike";3;3;
"bike_show";1;1;
