"word";"in documents";"total";"att_1"
"haunt_vip";1;1;
"haunts_riv";1;1;
"head";1;1;
"head_count";1;1;
"headquart";10;11;
"headquarters_hitl";1;1;
"headquarters_mil";10;10;
"heart";3;3;
"heart_elb";1;1;
"heart_germani";1;1;
"heart_prussian";1;1;
"heavyweight";1;1;
"heavyweight_museum";1;1;
"hedonist";1;1;
"hedonistic_approach";1;1;
"height";1;1;
"height_german";1;1;
"heinrich_böl";1;1;
"held_court";1;1;
"help";10;32;
"help_mak";10;10;
"help_plan";10;10;
"help_websit";10;10;
"helped_produc";1;1;
"helps_support";1;1;
"heraldic_crest";1;1;
"heritag";2;2;
"heritage_list";1;1;
"heritage_sit";1;1;
"highest_head";1;1;
"highli";1;1;
"highly_develop";1;1;
"hike";2;2;
"hiker";1;1;
"hikers_cyclist";1;1;
"hikes_stuttgart";1;1;
"hiking_cycl";1;1;
"hill";1;1;
"hills_surround";1;1;
"hip";1;1;
"hip_media";1;1;
"hippi";1;1;
"hippies_punk";1;1;
"hipster";1;1;
"hipster_berlin";1;1;
"histor";3;4;
"histori";4;10;
"historic_sight";2;2;
"historic_vast";1;1;
"history_";1;1;
"history_centuri";1;1;
"history_cr";1;1;
