"word";"in documents";"total";"att_1"
"lacul";1;3;
"lacul_vidraru";1;3;
"lake";1;1;
"lakes_support";1;1;
"landlord";1;1;
"landlords_consid";1;1;
"landown";1;1;
"landowners_militari";1;1;
"lang";10;20;
"lang_origin";10;20;
"languor";1;1;
"languor_reput";1;1;
"largest_coloni";1;1;
"latter";2;2;
"latter_half";1;1;
"lavishli";1;1;
"lavishly_decor";1;1;
"lead";1;1;
"leader";1;1;
"leads_hug";1;1;
"leaf";1;1;
"leaf_chandeli";1;1;
"leagu";1;1;
"league_christian";1;1;
"leav";1;1;
"leaving_hundr";1;1;
"led_alexandru";1;1;
"led_flow";1;1;
"led_novemb";1;1;
"legendari";1;1;
"leipzig";1;1;
"leipzig_trad";1;1;"0.0956077047468653"
"length";1;1;
"length_danub";1;1;
"level";1;1;
