"station_uuid";"average(e5_cleaned)";"average(diesel_cleaned)";"average(e10_cleaned)";"Date New";"Price_ural";"Price_brent";"Price_wti";"Label e10";"Label e5";"Label Diesel";"weekday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3908749999999999;1.2439999999999998;1.3708749999999998;1/1/18 12:00 AM;67.20772727272727;68.82355877616747;62.48146031746032;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3624782608695651;1.2385652173913047;1.3424782608695651;1/2/18 12:00 AM;67.20673611111113;66.65;60.37;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.360578947368421;1.2384736842105262;1.340578947368421;1/3/18 12:00 AM;67.20559701492537;67.85;61.61;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3644545454545454;1.244909090909091;1.3444545454545458;1/4/18 12:00 AM;67.20427419354839;68.73;61.98;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.355086956521739;1.2459565217391304;1.335086956521739;1/5/18 12:00 AM;67.20271929824561;68.01;61.49;"0";"0";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3753157894736843;1.2463684210526318;1.3553157894736843;1/6/18 12:00 AM;67.20086538461538;68.84811965811966;62.50291666666667;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.379;1.247125;1.3590000000000002;1/7/18 12:00 AM;67.19861702127659;68.87180180180181;62.5280701754386;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3631666666666666;1.25275;1.343166666666667;1/8/18 12:00 AM;67.19583333333333;68.48;61.73;"0";"0";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3685000000000003;1.2645;1.3485000000000003;1/9/18 12:00 AM;66.05;69.08;62.92;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3562;1.239;1.3361999999999998;1/10/18 12:00 AM;67.57;69.79;63.6;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3553636363636363;1.2530909090909093;1.3353636363636365;1/11/18 12:00 AM;67.16;70.36;63.81;"0";"0";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.371727272727273;1.2526363636363638;1.3517272727272724;1/12/18 12:00 AM;66.69;69.64;64.22;"1";"1";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3695555555555554;1.2401111111111112;1.3495555555555552;1/13/18 12:00 AM;67.19899176954732;69.45193650793651;63.31907859078591;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3615;1.241;1.3415000000000001;1/14/18 12:00 AM;67.20416666666667;69.45063492063491;63.518968253968254;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3395555555555554;1.2228888888888891;1.3195555555555551;1/15/18 12:00 AM;67.20975555555556;70.31;63.52547619047619;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3384117647058826;1.2219411764705885;1.3184117647058824;1/16/18 12:00 AM;67.52;69.4;63.82;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3372352941176473;1.204294117647059;1.317235294117647;1/17/18 12:00 AM;67.52;69.19;63.92;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3506666666666662;1.2106666666666668;1.3306666666666667;1/18/18 12:00 AM;67.43126984126984;69.48;63.96;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3718571428571429;1.2399523809523811;1.3518571428571426;1/19/18 12:00 AM;66.83;68.56;63.38;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3601764705882353;1.2237058823529412;1.3401764705882353;1/20/18 12:00 AM;67.43784444444445;69.6891111111111;64.46891812865496;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3542631578947368;1.2242631578947372;1.3342631578947368;1/21/18 12:00 AM;67.44750566893424;69.69946031746032;64.61621621621622;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.364238095238095;1.2347142857142859;1.3442380952380952;1/22/18 12:00 AM;66.69;69.32;63.66;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3390000000000004;1.209;1.3190000000000002;1/23/18 12:00 AM;67.43;69.81;64.45;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3585238095238092;1.2218571428571428;1.3385238095238094;1/24/18 12:00 AM;67.53343209876543;69.91;65.69;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.367421052631579;1.234263157894737;1.3474210526315789;1/25/18 12:00 AM;68.76;71.08;65.62;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3611052631578948;1.221105263157895;1.3411052631578944;1/26/18 12:00 AM;68.3;70.08;66.27;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.367695652173913;1.2342173913043477;1.3476956521739127;1/27/18 12:00 AM;67.5245925925926;69.05050793650793;65.24412698412698;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3558750000000002;1.2390000000000003;1.3358750000000001;1/28/18 12:00 AM;67.52214814814815;69.01819047619047;65.24698412698413;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3837368421052632;1.2590000000000001;1.3637368421052631;1/29/18 12:00 AM;67.53;68.41;65.71;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3679473684210526;1.2421578947368423;1.3479473684210523;1/30/18 12:00 AM;67.2;67.78;64.64;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.36947619047619;1.2385238095238098;1.34947619047619;1/31/18 12:00 AM;67.26741545893721;67.78;64.82;"1";"1";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.356222222222222;1.2206666666666668;1.336222222222222;2/1/18 12:00 AM;67.43;68.6;65.92;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3579999999999999;1.2365;1.3379999999999996;2/2/18 12:00 AM;67.43;67.45;65.5;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3700526315789474;1.2295263157894738;1.3500526315789474;2/3/18 12:00 AM;66.13897777777777;66.80384126984127;63.733492063492065;"1";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3742631578947369;1.2479473684210525;1.3542631578947368;2/4/18 12:00 AM;66.0942735042735;66.76403174603175;63.68104761904762;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3732857142857138;1.2404285714285717;1.353285714285714;2/5/18 12:00 AM;67.43;67.69;64.18;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3655;1.2345000000000002;1.3455000000000001;2/6/18 12:00 AM;64.64230607966458;66.75;63.48;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3467777777777779;1.2145555555555554;1.3267777777777776;2/7/18 12:00 AM;64.28;65.74;61.91;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3539999999999999;1.2275000000000003;1.3339999999999999;2/8/18 12:00 AM;64.5279595959596;64.26;61.3;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3613999999999995;1.2294;1.3413999999999995;2/9/18 12:00 AM;61.3;63.04;59.2;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.371608695652174;1.2285652173913042;1.3516086956521733;2/10/18 12:00 AM;63.51413255360624;64.07536507936508;61.238412698412695;"1";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3335;1.2210000000000003;1.3135;2/11/18 12:00 AM;63.47508771929825;64.03126984126983;61.215365079365085;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3265000000000002;1.2165;1.3064999999999998;2/12/18 12:00 AM;61.3;62.2;59.41;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3337368421052633;1.2216315789473684;1.3137368421052626;2/13/18 12:00 AM;62.93815476190477;61.94;59.33;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.321;1.2020000000000002;1.3010000000000002;2/14/18 12:00 AM;61.3;62.29;60.7;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3320434782608694;1.1968260869565217;1.3120434782608696;2/15/18 12:00 AM;62.479642857142856;62.86;61.48;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.344238095238095;1.2018571428571427;1.324238095238095;2/16/18 12:00 AM;60.7;64.3;61.89;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3490000000000002;1.2004285714285712;1.329;2/17/18 12:00 AM;62.09688109161793;64.0951746031746;61.206504065040654;"1";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3268947368421053;1.2053157894736841;1.3068947368421053;2/18/18 12:00 AM;62.10401559454192;64.13965079365079;61.64259259259259;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3255000000000003;1.192;1.3054999999999999;2/19/18 12:00 AM;62.28;64.95;61.671375661375656;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3290000000000002;1.1863684210526315;1.3090000000000002;2/20/18 12:00 AM;62.26;64.68;61.91;"1";"1";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.329;1.1700000000000002;1.309;2/21/18 12:00 AM;61.736687242798354;64.81;61.73;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3444166666666666;1.2019166666666667;1.3244166666666666;2/22/18 12:00 AM;62.2;66.12;62.72;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3263684210526319;1.1947894736842106;1.3063684210526314;2/23/18 12:00 AM;61.75913131313132;67.04;63.52;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3320434782608692;1.2011739130434784;1.3120434782608696;2/24/18 12:00 AM;61.75880808080807;65.82000000000001;62.24985380116959;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3343333333333334;1.2089999999999999;1.3143333333333334;2/25/18 12:00 AM;61.81150205761317;65.82799999999999;62.2978978978979;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3267777777777776;1.2017777777777776;1.3067777777777776;2/26/18 12:00 AM;62.6;67.96;63.81;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.350428571428571;1.213285714285714;1.3304285714285715;2/27/18 12:00 AM;61.80647435897436;67.59;62.94;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3305789473684209;1.207421052631579;1.310578947368421;2/28/18 12:00 AM;63.2;66.08;61.43;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3337368421052633;1.2163684210526313;1.313736842105263;3/1/18 12:00 AM;60.69;64.23;60.98;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3266190476190476;1.2047142857142858;1.3066190476190476;3/2/18 12:00 AM;60.57;64.26;61.19;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3344999999999998;1.2115;1.3144999999999998;3/3/18 12:00 AM;61.43541666666666;65.5544761904762;61.85307936507936;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3309047619047618;1.2151904761904764;1.3109047619047618;3/4/18 12:00 AM;61.37062378167642;65.54012698412699;61.846476190476196;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3332105263157892;1.2111052631578951;1.3132105263157894;3/5/18 12:00 AM;61.52;65.78;62.49;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3184736842105262;1.2005789473684212;1.2984736842105262;3/6/18 12:00 AM;61.3515065913371;65.67;62.54;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.312;1.1960000000000002;1.2920000000000003;3/7/18 12:00 AM;61.89;65.09;61.09;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.318;1.194;1.298;3/8/18 12:00 AM;61.285931899641575;63.87;60.13;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.313782608695652;1.1942173913043481;1.2937826086956523;3/9/18 12:00 AM;61.27762152777778;65.19;62.02;"0";"0";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3175;1.198;1.2974999999999999;3/10/18 12:00 AM;61.42866319444445;64.62806349206349;61.44990476190475;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3256666666666665;1.2045555555555558;1.3056666666666668;3/11/18 12:00 AM;61.42696180555556;64.61247619047619;61.44390476190476;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.327333333333333;1.1967777777777777;1.3073333333333332;3/12/18 12:00 AM;58.0;64.53;61.35;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3211052631578948;1.2000526315789475;1.3011052631578948;3/13/18 12:00 AM;61.33;64.2;60.69;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3051111111111109;1.1895555555555555;1.285111111111111;3/14/18 12:00 AM;62.78682109489615;63.61;60.89;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3026363636363634;1.1908181818181818;1.2826363636363636;3/15/18 12:00 AM;61.65;63.67;61.16;"0";"0";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3097407407407404;1.1934444444444443;1.2897407407407404;3/16/18 12:00 AM;62.85564981228534;64.68;62.29;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3138148148148145;1.2008518518518518;1.2938148148148145;3/17/18 12:00 AM;63.38853099072719;65.70422222222223;62.649142857142856;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3295;1.217;1.3094999999999999;3/18/18 12:00 AM;63.84073314772631;65.75593650793651;62.69406349206349;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3242631578947368;1.2074210526315792;1.304263157894737;3/19/18 12:00 AM;61.65;64.82;62.01;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3076956521739127;1.1955217391304347;1.287695652173913;3/20/18 12:00 AM;64.26;66.0;63.37;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3139999999999998;1.2045;1.294;3/21/18 12:00 AM;63.99618546935683;68.15;65.1;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.321083333333333;1.2094166666666666;1.3010833333333334;3/22/18 12:00 AM;64.76;68.98;64.25;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3275;1.22;1.3074999999999999;3/23/18 12:00 AM;67.06;69.03;65.8;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3380909090909088;1.227181818181818;1.318090909090909;3/24/18 12:00 AM;64.84749386610585;67.69795751633986;64.32468451483157;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3303043478260868;1.2168260869565217;1.3103043478260867;3/25/18 12:00 AM;65.26803855753508;68.0882133906194;64.40030258483401;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3212727272727276;1.2153636363636364;1.3012727272727274;3/26/18 12:00 AM;67.06;68.81;65.49;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3275;1.2149999999999999;1.3074999999999999;3/27/18 12:00 AM;65.61357499140007;68.63;65.21;"1";"1";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3434444444444447;1.2295555555555557;1.3234444444444446;3/28/18 12:00 AM;67.06;68.13;64.3;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3306666666666667;1.2181666666666668;1.3106666666666666;3/29/18 12:00 AM;66.51;69.02;64.87;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3621249999999998;1.233375;1.342125;3/30/18 12:00 AM;66.00435951875443;68.0872577462009;64.1194880282467;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.358090909090909;1.2303636363636363;1.338090909090909;3/31/18 12:00 AM;66.18618297017461;68.06763108082528;64.09221229173562;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3784117647058824;1.2548823529411763;1.3584117647058827;4/1/18 12:00 AM;66.18028589089785;67.97929361702128;63.85379403794038;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3596666666666666;1.235666666666667;1.3396666666666663;4/2/18 12:00 AM;67.48;68.11747044917259;63.05;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3513809523809526;1.2309047619047622;1.3313809523809526;4/3/18 12:00 AM;66.21;69.02;63.41;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3532105263157894;1.235842105263158;1.3332105263157894;4/4/18 12:00 AM;66.51933700774822;66.04;63.35;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.359869565217391;1.2307391304347826;1.339869565217391;4/5/18 12:00 AM;65.82;66.54;63.53;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3739999999999999;1.23025;1.354;4/6/18 12:00 AM;65.12;66.51;62.03;"1";"1";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3820000000000001;1.2375;1.362;4/7/18 12:00 AM;66.73588693957115;69.25940170940171;64.48838095238095;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.409625;1.2477500000000001;1.3896249999999999;4/8/18 12:00 AM;66.74863547758285;69.57462462462462;64.5351746031746;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3851111111111112;1.2362222222222223;1.3651111111111112;4/9/18 12:00 AM;65.82;68.19;63.4;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3812727272727274;1.2312727272727273;1.3612727272727274;4/10/18 12:00 AM;66.3;70.67;65.48;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.389;1.2385652173913042;1.3690000000000002;4/11/18 12:00 AM;67.49499999999999;72.74;66.81;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3926363636363635;1.2335454545454547;1.3726363636363634;4/12/18 12:00 AM;67.52890873015873;71.44;67.07;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3874210526315789;1.234263157894737;1.367421052631579;4/13/18 12:00 AM;68.68;73.18;67.35;"0";"0";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3967777777777777;1.2428888888888892;1.3767777777777779;4/14/18 12:00 AM;67.59128352490421;72.30879365079366;66.78342857142857;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3766470588235291;1.236058823529412;1.3566470588235293;4/15/18 12:00 AM;67.94835249042144;72.3428888888889;66.80761904761906;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4066190476190477;1.2556666666666667;1.3866190476190479;4/16/18 12:00 AM;67.56;72.05;66.23;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3968260869565214;1.2498695652173917;1.3768260869565219;4/17/18 12:00 AM;68.44536398467433;71.71;66.5;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.403761904761905;1.2513809523809523;1.3837619047619047;4/18/18 12:00 AM;68.9;73.73;68.44;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3984736842105263;1.2468947368421053;1.3784736842105263;4/19/18 12:00 AM;70.61;74.85;68.3;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4045;1.2555;1.3845;4/20/18 12:00 AM;68.51996527777777;74.62;68.26;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4034444444444445;1.2506666666666666;1.3834444444444445;4/21/18 12:00 AM;69.01242424242425;74.19714285714286;67.73987301587302;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4135;1.2505;1.3935;4/22/18 12:00 AM;69.02983660130718;74.22238095238096;67.74568253968253;"1";"1";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4004999999999999;1.2465000000000002;1.3805;4/23/18 12:00 AM;70.61;74.54;67.61;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.415;1.2586000000000002;1.395;4/24/18 12:00 AM;69.4779299847793;75.86;67.66;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4158181818181819;1.2594545454545454;1.3958181818181818;4/25/18 12:00 AM;69.84;73.79;68.0;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4204285714285716;1.260904761904762;1.4004285714285718;4/26/18 12:00 AM;70.19603174603175;75.39;68.18;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4065000000000003;1.254625;1.3864999999999996;4/27/18 12:00 AM;70.64;75.33;68.11;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4254;1.2673999999999999;1.4054;4/28/18 12:00 AM;70.70127572016462;74.72184126984126;68.13707936507937;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4423333333333337;1.2894761904761907;1.4223333333333334;4/29/18 12:00 AM;70.71846050870147;74.71295238095239;68.14453968253969;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4250000000000003;1.2795;1.4050000000000005;4/30/18 12:00 AM;70.7348366013072;75.92;68.56;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4221818181818182;1.2735454545454545;1.4021818181818182;5/1/18 12:00 AM;71.33475816993463;74.85;67.28;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4326842105263158;1.2795263157894736;1.4126842105263158;5/2/18 12:00 AM;71.35090196078433;73.14;67.91;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.421777777777778;1.2834444444444446;1.4017777777777776;5/3/18 12:00 AM;71.8246184738956;73.45;68.45;"0";"0";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4389999999999998;1.2847894736842105;1.4189999999999998;5/4/18 12:00 AM;70.58;74.75;69.71;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4284444444444444;1.2684444444444445;1.4084444444444442;5/5/18 12:00 AM;72.15378917378918;75.37344173441734;69.4550476190476;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4246;1.2646;1.4046000000000003;5/6/18 12:00 AM;72.17380116959065;75.65642857142856;69.48955555555555;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4346250000000003;1.2808749999999998;1.414625;5/7/18 12:00 AM;70.58;75.69023809523809;70.74;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4485;1.2985000000000002;1.4284999999999999;5/8/18 12:00 AM;70.58;74.16;68.83;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4131176470588231;1.2707647058823528;1.3931176470588236;5/9/18 12:00 AM;72.53411764705882;77.6;71.16;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4503636363636365;1.2899090909090913;1.4303636363636363;5/10/18 12:00 AM;74.09;77.59;71.36;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4549999999999998;1.2920000000000003;1.435;5/11/18 12:00 AM;73.85;77.37;70.69;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4675714285714287;1.2975714285714286;1.447571428571429;5/12/18 12:00 AM;73.35530054644809;77.55111111111111;70.92603174603174;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4728888888888891;1.3195555555555556;1.4528888888888887;5/13/18 12:00 AM;73.37129943502825;77.8930930930931;70.93777777777777;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4653636363636366;1.2990000000000002;1.4453636363636364;5/14/18 12:00 AM;73.85;78.17;71.01;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4705;1.3105;1.4505000000000003;5/15/18 12:00 AM;73.40362573099415;78.94;71.34;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4653636363636364;1.3112727272727271;1.4453636363636366;5/16/18 12:00 AM;73.85;78.19;71.43;"0";"0";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4795000000000003;1.3214999999999997;1.4595000000000002;5/17/18 12:00 AM;73.59494252873563;80.09;71.47;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5071249999999998;1.327125;1.487125;5/18/18 12:00 AM;73.85;78.38;71.23;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5042380952380947;1.3328095238095239;1.484238095238095;5/19/18 12:00 AM;73.60455555555556;78.69415873015873;71.17307936507936;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.508473684210526;1.345842105263158;1.4884736842105262;5/20/18 12:00 AM;73.98750455373406;78.69155555555555;71.16803174603174;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5147894736842105;1.3447894736842103;1.4947894736842104;5/21/18 12:00 AM;73.85;78.34;72.26;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4989999999999999;1.334625;1.4789999999999999;5/22/18 12:00 AM;74.02959927140255;80.42;72.09;"0";"0";"0";"Tuesday"
