"Date";"Price_ural";"Price_brent";"Price_wti"
3/9/19 12:00 AM;64.24899371069182;65.21644444444445;46.37541127472854
3/10/19 12:00 AM;64.39411764705882;65.23199999999999;46.37547189197123
3/11/19 12:00 AM;64.12;65.06;46.37553092858178
3/12/19 12:00 AM;64.83;65.33;46.375588445588434
3/13/19 12:00 AM;64.48532407407407;65.89;46.37564450091769
3/14/19 12:00 AM;65.52;66.18;46.37569914958874
3/15/19 12:00 AM;64.51;66.11;46.3757524438937
3/16/19 12:00 AM;64.60202614379085;66.524;46.37580443356454
3/17/19 12:00 AM;64.8112606837607;66.54987301587302;46.37585516592772
3/18/19 12:00 AM;64.9;66.65;46.37590468604805
3/19/19 12:00 AM;64.9820964360587;67.13;46.37595303686213
3/20/19 12:00 AM;65.07;68.35;46.37600025930248
3/21/19 12:00 AM;64.99086868686868;68.3;46.37604639241317
3/22/19 12:00 AM;64.74;66.29;46.3760914734575
3/23/19 12:00 AM;65.40148365056126;67.2991746031746;46.37613553801829
3/24/19 12:00 AM;65.41091264031235;67.29765079365079;46.37617862009166
3/25/19 12:00 AM;64.55;67.37;46.37622075217445
3/26/19 12:00 AM;65.93565518405944;67.51;46.37626196534593
3/27/19 12:00 AM;65.7;67.35;46.37630228934435
3/28/19 12:00 AM;65.97435506484402;66.08;46.37634175263844
3/29/19 12:00 AM;65.98;67.93;46.37638038249443
3/30/19 12:00 AM;66.38634486457495;68.36966067864272;46.376418205038895
3/31/19 12:00 AM;66.75118956394819;68.40625948103792;46.3764552453177
4/1/19 12:00 AM;66.6;69.08;46.3764900304349
4/2/19 12:00 AM;66.74;69.68;46.37652560745558
